[Header]
TITLE, IV scan (10 to 100 & 100 to 1000)
FILEOPENTIME,13954297.58,3/9/2025,11:23 AM
BYAPP, Resistivity, 2.1, 1.0
INFO, APPNAME, PPMS MultiVu Application, 1.5.11
INFO, , Sample1 Name
INFO, 1, Sample1 Cross Section
INFO, 1, Sample1 Length
INFO, Ohm, Sample1 Units
INFO, , Sample2 Name
INFO, 1, Sample2 Cross Section
INFO, 1, Sample2 Length
INFO, Ohm, Sample2 Units
INFO, , Sample3 Name
INFO, 1, Sample3 Cross Section
INFO, 1, Sample3 Length
INFO, Ohm, Sample3 Units
INFO, , Sample4 Name
INFO, 1, Sample4 Cross Section
INFO, 1, Sample4 Length
INFO, Ohm, Sample4 Units
FIELDGROUP, Resistivity,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
STARTUPGROUP, Resistivity
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 7, LINEAR, AUTO
STARTUPAXIS, Y2, 9, LINEAR, AUTO
STARTUPAXIS, Y3, 11, LINEAR, AUTO
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,13954416.25,4369,3.00074994564056,0.13400000333786,0,0.00195486987940967,9.98999977111816,0.00531480260659009,9.98999977111816,488.878615722656,9.98999977111816,,,0.00411834645108652,0.00312230453074501,0.0681733772839146,,25,0.00195486987940967,0.00531480260659009,488.878615722656,
,13954425.14,4369,3.00160002708435,0.13400000333786,0,0.00334706333465874,14.7290000915527,0.00760602007387206,14.7290000915527,480.125394287109,14.7290000915527,,,0.00199314452434094,0.00249977274645381,0.0285850424207432,,25,0.00334706333465874,0.00760602007387206,480.125394287109,
,13954433.83,4369,3.00010001659393,0.13400000333786,0,0.00330834433843847,19.4680004119873,-0.00260277325171046,19.4680004119873,473.896665039063,19.4680004119873,,,0.00219183165413283,0.00200450628135292,0.0596670414369483,,25,0.00330834433843847,-0.00260277325171046,473.896665039063,
,13954442.66,4369,3.00180006027222,0.13400000333786,0,-0.00277394707780331,24.2059993743896,0.000592615967616439,24.2059993743896,469.570280761719,24.2059993743896,,,0.00164821836943046,0.00170702138483231,0.0690516965861879,,25,-0.00277394707780331,0.000592615967616439,469.570280761719,
,13954451.27,4369,2.99995005130768,0.13400000333786,0,0.00175038551155012,28.9449996948242,0.000300517996074632,28.9449996948242,466.185621337891,28.9449996948242,,,0.00136138323911607,0.00112801413762853,0.0617323747309535,,25,0.00175038551155012,0.000300517996074632,466.185621337891,
,13954460.56,4369,2.99979996681213,0.13400000333786,0,-0.00101040985930013,33.6829986572266,0.0045445788372308,33.6829986572266,463.172548828125,33.6829986572266,,,0.00115024590323252,0.00124099388811261,0.0561958336345578,,25,-0.00101040985930013,0.0045445788372308,463.172548828125,
,13954470.11,4369,3.00034999847412,0.13400000333786,0,0.000738817251694854,38.4220008850098,0.000869897738157306,38.4220008850098,460.436547851563,38.4220008850098,,,0.00146082819373129,0.00107478391088713,0.0459651161492983,,25,0.000738817251694854,0.000869897738157306,460.436547851563,
,13954479.03,4369,2.99989998340607,0.13400000333786,0,7.87710380554199,43.1360015869141,-0.000120287979661953,43.1360015869141,457.934189453125,43.1360015869141,,,0.476094896357687,0.000971752456287632,0.0594831216014269,,25,7.87710380554199,-0.000120287979661953,457.934189453125,
,13954487.36,4369,3.00059998035431,0.13400000333786,0,13.480970916748,47.875,0.000898862050671596,47.875,455.494104003906,47.875,,,0.00581645125110005,0.00113312087676558,0.0461620051495978,,25,13.480970916748,0.000898862050671596,455.494104003906,
,13954495.91,4369,2.99909996986389,0.13400000333786,0,15.2299827957153,52.515998840332,0.000162705573311541,52.515998840332,453.62076171875,52.515998840332,,,0.00332875296817805,0.000908455947360735,0.0366464670018891,,25,15.2299827957153,0.000162705573311541,453.62076171875,
