
Resistance temp-continupus-scan only SMU only (+-)average

SMU-V(+)	SMU-V(-)	SMU-V(+-)/ABS	SMU-I(+)	SMU-I(-)	SMU-I(+-)/ABS	temp-ch1 (K)	EX. temp-ch1(K)	magnetic Field-ch1 (Oe)	2700-CH1(+)	2700-CH1(-)	2700-CH1(+-)	R(+-)-2700-CH1	N/A	N/A	N/A	DMM-2182-CH1(+)	DMM-2182-CH1(-)	DMM-2182-CH1(+-)/ABS	R(+-)-2182-CH1	temp-ch3 (K)	EX. temp-ch3(K)	magnetic Field-ch3 (Oe)	2700-CH3(+)	2700-CH3(-)	2700-CH3(+-)	R(+-)-2700-CH3	N/A	N/A	N/A	DMM-2182-CH4(+)	DMM-2182-CH4(-)	DMM-2182-CH4(+-)/ABS	R(+-)-2182-CH4	temp-ch5 (K)	EX. temp-ch5(K)	magnetic Field-ch5 (Oe)	DMM-CH5(+)	DMM-CH5(-)	DMM-CH5(+-)	R(+-)-CH5	temp-ch6 (K)	EX. temp-ch6(K)	magnetic Field-ch6 (Oe)	DMM-CH6(+)	DMM-CH6(-)	DMM-CH6(+-)	R(+-)-CH6	Time(sec)
1.479626E-3	-9.693146E-4	1.224470E-3	9.999615E-5	-1.000021E-4	9.999913E-5	7.024950E+0	0.000000E+0	-1.140000E-1	8.543295E-4	-8.500312E-4	8.521804E-4	8.521878E+0				2.845827E-4	-2.778901E-4	2.812364E-4	2.812389E+0	7.081000E+0	0.000000E+0	-1.140000E-1	3.214908E-4	-1.148694E-4	2.181801E-4	2.181820E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	1.767645E+2	1.000160E+2	1.000160E+2
1.486588E-3	-9.754658E-4	1.231027E-3	9.999624E-5	-1.000022E-4	9.999922E-5	7.266300E+0	0.000000E+0	-1.140000E-1	8.589328E-4	-8.550715E-4	8.570021E-4	8.570088E+0				2.858223E-4	-2.763155E-4	2.810689E-4	2.810711E+0	7.320500E+0	0.000000E+0	-1.140000E-1	3.223370E-4	-1.152975E-4	2.188173E-4	2.188190E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.052086E+2	1.000160E+2	1.000160E+2
1.485777E-3	-9.740352E-4	1.229906E-3	9.999616E-5	-1.000021E-4	9.999913E-5	7.505350E+0	0.000000E+0	-1.140000E-1	8.597512E-4	-8.540997E-4	8.569255E-4	8.569329E+0				2.975554E-4	-2.977925E-4	2.976740E-4	2.976765E+0	7.554850E+0	0.000000E+0	-1.140000E-1	3.211024E-4	-1.151836E-4	2.181430E-4	2.181449E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.336896E+2	1.000160E+2	1.000160E+2
1.487780E-3	-9.749889E-4	1.231384E-3	9.999621E-5	-1.000022E-4	9.999920E-5	7.746250E+0	0.000000E+0	-1.140000E-1	8.603661E-4	-8.535812E-4	8.569737E-4	8.569805E+0				1.196845E-3	-1.434043E-3	1.315444E-3	1.315454E+1	7.791300E+0	0.000000E+0	-1.140000E-1	3.219675E-4	-1.156779E-4	2.188227E-4	2.188245E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.622809E+2	1.000160E+2	1.000160E+2
1.488638E-3	-9.744644E-4	1.231551E-3	9.999621E-5	-1.000022E-4	9.999920E-5	7.986750E+0	0.000000E+0	-1.140000E-1	8.610591E-4	-8.554528E-4	8.582559E-4	8.582628E+0				1.545180E-3	-1.535778E-3	1.540479E-3	1.540491E+1	8.033000E+0	0.000000E+0	-1.140000E-1	3.212819E-4	-1.154954E-4	2.183887E-4	2.183904E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.909810E+2	1.000160E+2	1.000160E+2
1.490402E-3	-9.748459E-4	1.232624E-3	9.999628E-5	-1.000022E-4	9.999924E-5	8.220800E+0	0.000000E+0	-1.140000E-1	8.614425E-4	-8.544502E-4	8.579463E-4	8.579529E+0				1.543363E-3	-1.536547E-3	1.539955E-3	1.539967E+1	8.270650E+0	0.000000E+0	-1.140000E-1	3.221078E-4	-1.143025E-4	2.182051E-4	2.182068E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	3.194604E+2	1.000160E+2	1.000160E+2
1.490927E-3	-9.764194E-4	1.233673E-3	9.999620E-5	-1.000022E-4	9.999920E-5	8.457350E+0	0.000000E+0	-1.140000E-1	8.627603E-4	-8.560793E-4	8.594198E-4	8.594267E+0				1.543617E-3	-1.534977E-3	1.539297E-3	1.539309E+1	8.507750E+0	0.000000E+0	-1.140000E-1	3.228041E-4	-1.138988E-4	2.183514E-4	2.183532E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	3.480944E+2	1.000160E+2	1.000160E+2
1.489687E-3	-9.746552E-4	1.232171E-3	9.999624E-5	-1.000022E-4	9.999922E-5	8.693300E+0	0.000000E+0	-1.140000E-1	8.618927E-4	-8.555242E-4	8.587084E-4	8.587151E+0				1.545165E-3	-1.536285E-3	1.540725E-3	1.540737E+1	8.746450E+0	0.000000E+0	-1.140000E-1	3.228438E-4	-1.152724E-4	2.190581E-4	2.190598E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	3.764972E+2	1.000160E+2	1.000160E+2
9.336996E-3	-8.823681E-3	9.080339E-3	9.999621E-5	-1.000021E-4	9.999916E-5	8.930150E+0	0.000000E+0	-1.140000E-1	8.712140E-3	-8.707268E-3	8.709704E-3	8.709778E+1				1.543698E-3	-1.536073E-3	1.539886E-3	1.539899E+1	8.982300E+0	0.000000E+0	-1.140000E-1	3.216800E-4	-1.182290E-4	2.199545E-4	2.199563E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.049159E+2	1.000160E+2	1.000160E+2
9.342718E-3	-8.830214E-3	9.086466E-3	9.999618E-5	-1.000022E-4	9.999919E-5	9.170500E+0	0.000000E+0	-1.140000E-1	8.718806E-3	-8.712392E-3	8.715599E-3	8.715670E+1				1.544740E-3	-1.536301E-3	1.540520E-3	1.540533E+1	9.221850E+0	0.000000E+0	-1.140000E-1	3.267358E-4	-1.181295E-4	2.224326E-4	2.224344E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.334622E+2	1.000160E+2	1.000160E+2
9.344196E-3	-8.830738E-3	9.087467E-3	9.999618E-5	-1.000022E-4	9.999919E-5	9.406250E+0	0.000000E+0	-1.140000E-1	8.721039E-3	-8.714474E-3	8.717756E-3	8.717827E+1				1.545435E-3	-1.536164E-3	1.540799E-3	1.540812E+1	9.453350E+0	0.000000E+0	-1.140000E-1	3.272854E-4	-1.187665E-4	2.230260E-4	2.230278E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.618635E+2	1.000160E+2	1.000160E+2
9.348726E-3	-8.833742E-3	9.091234E-3	9.999621E-5	-1.000022E-4	9.999920E-5	9.646400E+0	0.000000E+0	-1.140000E-1	8.722637E-3	-8.715962E-3	8.719299E-3	8.719369E+1				1.544921E-3	-1.536336E-3	1.540628E-3	1.540641E+1	9.696900E+0	0.000000E+0	-1.140000E-1	3.267353E-4	-1.178730E-4	2.223041E-4	2.223059E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0				0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.904908E+2	1.000160E+2	1.000160E+2
